id,title,price,link
146866740050,Yamaha FG-200 Akustikgitarre Vintage Green Label Made in Japan,"CHF 197,36",https://www.ebay.ch/itm/146866740050?itmmeta=01K6QYQS52H6CEX51X2J2F4K4B&hash=item2231f09b52:g:1vMAAeSwUAlo3VZU&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30nckEdmMvbyNCES4VdV8hHubhs5oNhhe19vOAgoWWeGFHbvClpIVF15syUUNOSsL07Uv%2Bw1uE%2FYsC3lMady7WlQQr7Km9PfY0G%2BVRh1jmC17qlULJ703UqnwVspDUXVCDfi82uNhbxjU1nf5fmDaCTNChBpotzqZH06zxxQtwX4O8yfjaQ0jpsYrC1lV7eJKtw9i1hUsX7yuIj%2Bx9B28X3ZgzU5Bt9CSzlmbQC44HVTiVeaCB1LQspymk3UU34jAacqZvZR2jUw7mCOtxLICPBq%7Ctkp%3ABFBM2JLf_rVm
135929461185,Maßgefertigte massive Fichtendecke natürliche Deluxe Akustikgitarre echte Abalone Schale Intarsien,"CHF 557,06",https://www.ebay.ch/itm/135929461185?itmmeta=01K6QYQS52QBNQBR5PS6MWEWF6&hash=item1fa606f9c1:g:IgUAAOSwfeBoQUbH&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30nZ8f9V%2BLqYzptFofChUAwn9DbN0M%2FLqx18G5p%2FrGHBY3MeLUI5qRCevnr3mvo233iS1SsfNTn6l2qinAPkPJ2WKV2evrG0pWUS8IMzgoSQPseiuzasl66sOLkxKkZif9oz7VriiLr2nrxEvNRYvoDbb7M5EWfYCVmAoZg8hof6jQnMPj0DUOG6tAtBrx20y%2BRrdO5r4UfTPiIG68VVQkrrPzNBDj5bVr9Ri5OXCCvmpnS%2BlhyGBoFpKgqzzwnrrEFpBCkkZbtmM5rrBJbWfGlv%7Ctkp%3ABFBM2JLf_rVm
397100650062,Vintage “Drifting and Dreaming” Parlor Guitar – 1930s/40s,"CHF 142,60",https://www.ebay.ch/itm/397100650062?itmmeta=01K6QYQS52CHZ9EHXHN9NAAAZ4&hash=item5c750b0e4e:g:inQAAeSwfSJo2IVX&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lcPLisqq6vK5QBM1xpKge%2FqIXfdVcNxXkN11HQxzQLgPjxCEvaTqCrJ7oVgiKljomSsWo%2BaGSJqsTx18%2F2Lm%2FBBBn2NV0PUVzJZWBanwC4i%2BomqoIQY3WFMkKDIcDeEWPxyqHY7dTHf%2F39U5SpqdzRmUp%2BYDGV4%2FkByYk2dfznLUwq5w6qoS233V5Pu5nwyN1WT3WI6bH0Tecn2f13Qg3G92QozJR%2Fm7DCAcaSqXzvRHYJKQIAdm0YWs3G7ciD6pLoCiQQ43a8TNy4s2V6vUnD%7Ctkp%3ABFBM2JLf_rVm
127404510190,Gibson Vintage 1950's Guitar Mona-Steel Box Only #232,"CHF 8,75",https://www.ebay.ch/itm/127404510190?itmmeta=01K6QYQS52C5WBJ0CG9AD9RBJ1&hash=item1da9e68bee:g:R0oAAeSw33No2~vZ&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30nqkJ8S%2FO4E4cyCzvO%2FgMuOacS9ox9GcMd%2BCcLO6wZ82JcexwAdpHQB%2B0n2j9HGDgJOORK3rdKy1UhMSXrqH4upkZR1FUJwVixItMRfZvzeT6xhhzXB%2BdS1RV3566RXVjFi42bbntDEzvFLgUsNzEbD%2FsIFD%2FyEmYxtcc1qp0tEC%2BC6rUFyDO115%2Feb921tON%2FRAuOMx6lsKzG3NZwJNpsd%2BC2HusVFeJuqGRxXlaMS4A%3D%3D%7Ctkp%3ABk9SR9iS3_61Zg
317357555902,NEU HERREN NEW BALANCE 410V8 (410 V8) TRAILLAUFSCHUHE! SCHWARZ GRAU EXTRA BREIT,"CHF 44,92",https://www.ebay.ch/itm/317357555902?itmmeta=01K6QYQS52QS6BESHDD1475K2D&hash=item49e3fc00be:g:GUAAAOSwcL1lZQXJ&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30nNgMhwlBI9UvnPeWwOzCQvzZdyMsFazjxEBSft%2FNDfYf6Ul0jqWtuKLctw02YSJQ4LpP5NLaPeK3Qge8y2nC%2BHN50x4wEfoKhtFJFFjHhPf6m5bm7LQzIT%2Fy3VCMW2f2P%2Btv%2FNHWqULvVALyZapmEQs0QV6ht9fVaUXOXFd8YksX%2FAX6D2m%2FjCn9YA6mViMAU8gJbn%2B2EGVbQCxiHpiyr2%2FyDlVA9JQK%2BHRwDA0RgKClu3%2BnsDnMYhFkpnKzQQA3XPJoHp84b5hMTfPbFxCghL%7Ctkp%3ABk9SR9iS3_61Zg&var=615905953353
177461843091,NEUES ANGEBOTGUILD GF-55 1993 gebrauchte Akustikgitarre,"CHF 2.225,14",https://www.ebay.ch/itm/177461843091?itmmeta=01K6QYQS52FAW9TT8TE7NBT6CS&hash=item29518cd493:g:YxEAAeSwkZ1o4IUf&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30nM2RmzoCaJc4TzwtFZUEhFP1EWIv%2BjnLyyw48%2B1rivs44%2FJsDpGeFFdYBgraPtf1zyN0wXymdJKaIMD6t8lSmvPyq2n4DO7qGfqs%2FpWdNiWMmvXkehvlefaRmElhMQ%2B0dbN%2BTQhZ%2FP66e3mQQxqeKE42%2BoyVC%2BWzCE2Jh%2FJWNa0shorS0%2BGy5znI%2BO3mR5mcIeOX44U45%2Bi6IkrVyZDm2%2FWVliTWakwLpBofAT1thjTw%3D%3D%7Ctkp%3ABk9SR9qS3_61Zg
136280606623,Vintage 1960's Gibson B-15 Guitar Hang Tag / Case Booklet / Warranty Card,"CHF 79,58",https://www.ebay.ch/itm/136280606623?itmmeta=01K6QYQS52VQGA0YMYWMRTZN30&hash=item1fbaf5079f:g:5a4AAeSweaJo1FST&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30nWG3LTKfaDoegQ%2FO1VPVBpcp77WviN0%2BP%2Bcmx6UM8i0F%2FWFYfXMVCRbPVbLSyurhPRo%2B5O%2ByoWDbvfIBiX89pM9VAs%2BNdIiNldPwCwQgbafj7%2FlI7DEJY99dERmvgpyZZsIb7Re6T1%2BcLALrl1uO6%2BwP3iZ73zydVjvpFsq7d211l1Sq0JdNxf7uE%2FVPisrjm1PmH0Ku0%2FLMEgPsTGLHvpBKec4oOSZc4gsALYj0rQPQ%3D%3D%7Ctkp%3ABk9SR9qS3_61Zg
122566791904,Keelguard Megaware Bootsrumpfschutz Farbe wählen Größe Länge 4-12 Fuß Kielschutz,"CHF 96,80 bis CHF 215,97",https://www.ebay.ch/itm/122566791904?itmmeta=01K6QYQS529X62BQSZWR4QNKVA&hash=item1c898cd2e0:g:qAAAAOSwi8VZUTgg&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lvVI74zh31pWwVOwPasoDKz0syC4fTpLrULGAJSEB2nB3JhJ7Us7SjZWWeQ%2BkeaXDIUq8kMZ892Qs5jwoeyLwMjZCp%2FxqpjtPILxsCBq9GvbUdIbxkFtJSh094TE%2BBB0uQVugHYgWveuhWZ802hznbYS%2F6LdF%2FLi19iAy83IWCxrj3XxSeCNbJctThOhlrAsoR3eDT1GEW4UK%2BfZdMfsm5qpefcaOLC%2F13THFfKvhhbf14d1iR5Q0BcMaOXgQU3TNO%2FEvjHsRIxCtFQjO7scQ9%7Ctkp%3ABk9SR9qS3_61Zg&var=422991459709
691360523,Yamaha FG830TBS Solid Top Dreadnought Akustikgitarre Tobacco Sunburst,"CHF 278,49",https://www.ebay.ch/p/Yamaha%2DFg830%2DFolk%2DDreadnought%2DAcoustic%2DGuitar%2DTobacco%2DSunburst/691360523?iid=177438842800
197727556226,"Schwarze Akustikgitarre SJ200 6 Saiten, ELVIS-Inlay, KEIN EQ kostenloser Versand","CHF 254,34",https://www.ebay.ch/itm/197727556226?itmmeta=01K6QYQS523F1J3YXHMC1HXY45&hash=item2e097b1282:g:EaAAAeSwgSto1nSt&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30kCK7ARmL%2BL45nbUNKsfkfMcaRdCCozOzwBcVKdjIcu6FyaArYugK%2F8EedAuSgjDmFBqz2DrEZSBokPqAO8taLwxzoPu7HKKimSHp9eyq%2BLqt6UF3RuDyO7AnSRxmmtUQVrxiV7hlBwwKxkmmFQN19iROJA1010PRh51VhZkyfGQZ4lch0YgGgmeGYGy0TSQwfedwAcB%2FC9V0GEFzmwBCqlV5NKNBwfmXs7R4rRPWhzCxW5vQDVuNXAvigSjyD1o5RIcwgnkgkc0ABMgeiCQFKT%7Ctkp%3ABFBM2pLf_rVm
326788950819,Kontra Gitarre 15 String Contra double Bass Guitar Stauffer Wiener ca. 1910 rest,"CHF 1.401,64",https://www.ebay.ch/itm/326788950819?itmmeta=01K6QYQS52TRNW9K11PXVRFG42&hash=item4c1623ab23:g:IIIAAeSwLv9o1af-&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30kGUiBbZxxqCnQZ5hoemUEX0NNTFa2YU6A7rbvlBWyZeQiPZrwhKQbdVDdRNbDaml2dtzo6FUeW8JW4%2BUWXb0KiQDHVd4DE6tOG%2FHT7as8fyNNyxku8cqVRlZc6MH5hl%2Bomd6Y4UuUuAtgOMFDFPPM07XnDv8Wv6htI8D9swMUoZZXM1X6IrGMpt48EISC25f2tq%2B2iyCRFIRpkhuZn4k8CaVDeRhIZR4NNf5gvadsPEHmphD6XQyZM813HSuGD3pxpKVu47HE%2FKKPiwyWNSHST%7Ctkp%3ABFBM2pLf_rVm
167780514766,Hollister x Crocs Classic Unfurgettable Clog Pink Milk Damen Multi Größe NEU,"CHF 75,59",https://www.ebay.ch/itm/167780514766?itmmeta=01K6QYQS527PRW1FSPXK9SMC5C&hash=item27107f7bce:g:QY8AAeSwmGxowHWY&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30mJE0q%2FLkIsegRvX3SBSX6CHFSkraN3sF9IIcloKQa2GASxz%2B6yGZWTAzVroeyfTvv4zWKUQBi10QFwpwmMuJXXb6iN4kWITfdxM1BXfQ8s5niBiotf%2FlgbMoMsNQweSAgvkQAZczpAT5J5VcA4sClqTbbnfOI26IB%2B7Fxs8NWEOyyRWc3r1OTs%2BZo2l77NCP%2F2XcC92PN4jaZpRcBvc%2Fh3bo5NAFosNPaFf6PA5BmQ5ST8SYBiRgp4bI%2F5hjq33wYct1Rsrk0eLI0MkTt54rrI%7Ctkp%3ABk9SR9qS3_61Zg&var=467357854331
1601357980,"Skeg Guard Schutz Ersatz Quecksilber 135, 155, 175, 200 2-Takt 2000-2005","CHF 79,57",https://www.ebay.ch/p/Megaware%2D27061%2DSKEGGUARD%2DStainless%2DSteel%2DReplacement%2DSkeg/1601357980?iid=132949584879
187620913040,NEUES ANGEBOTGibson 1958 J-200 1996 gebrauchte Akustikgitarre,"CHF 3.500,19",https://www.ebay.ch/itm/187620913040?itmmeta=01K6QYQS52AWKPTW3Z580V8T1W&hash=item2baf13ef90:g:q7sAAeSw7Uho4IWD&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30m%2FVrKv6nGfauz7wi8W0rtQTQ6b3CxOShELMYGdTc8INtL%2B0QyIo01u0%2BeXo3fWLFW9Yp672fOPuhdLwTgaupEI7i5LOYukxvIcrmKq7QlLLB2pRbIg0RhBhWtFn3iWELzQN6TFpmkkXIuxiQSeZWRhSIX9raY9q4vIAlL8pnRKs6reDrdeZUizkgKBaafzgjVyAs%2Bbi3ERxbyJlS50Z110oGuHpLxnPgt5pKHK9yRprg%3D%3D%7Ctkp%3ABk9SR9qS3_61Zg
205748340762,Solo Tasche Akustikgitarre Übungswerkzeug Akkordtrainer schwarz 6 Saiten Tasche,"CHF 19,89",https://www.ebay.ch/itm/205748340762?itmmeta=01K6QYQS52E67SVS9CDJB2JBG3&hash=item2fe78e881a:g:qagAAeSwYepo1wVQ&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30n%2B7F65NAz30F5%2BL%2FLcxMUUXFiCMNaIca655rG2lmw2dUOj2PjxzVnG35aE4pkKcwYV35We7x7tssXb0yQSRoyehlDG3--FH1y5KROiS6EXcrACeMTzt%2BEvRwuFo7%2FPyAj2AqgH27YrOXPf63%2FqDyYQUF%2BWIvb34%2BYOFrN47eob1SEHEQXJqpFeTxg8DgHICwIRM6GXBtAZfydctgbhcfETVov64H9ySZa4clw3NEt8wSjSunJAqSBtfcbJNW%2BVagzoiwrTMK0bO62%2F73mdfFsO%7Ctkp%3ABk9SR9qS3_61Zg
1836100203,Honda 35-40-45-50 4-Takt 1991-2011 Skeg Guard Protector Ersatz SkegGuard,"CHF 79,57",https://www.ebay.ch/p/Megaware%2DSKEGGUARD%2D27171%2DStainless%2DSteel%2DReplacement%2DSkeg/1836100203?iid=133503800112
187277039572,K. Yairi SWY-RO1 Akustikgitarre gebraucht,"CHF 1.321,92",https://www.ebay.ch/itm/187277039572?itmmeta=01K6QYQS52ND4VYZYYVHF6ZWG6&hash=item2b9a94d7d4:g:xnYAAeSwsetoO6~Y&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30mAEWFFx05D77OA3C6Q9tNretzgg7hbHlDzAYmG9uJCG0nZScqvIfZW8G%2F8Jmp36Nd6h5Fl6yUpGtOHSCH%2B%2FYLDfWamLxGLA5CaNUWThtU2OJ0wErAPgbrAq2EyC4m3Hq7AvghLUYatjGjl7xBYiURw%2FA8YwAu0VKpHaQbpWyB8PZ3U6q3xqPNnWshRXQZWgzaka4%2FPv5gdYVnG0HUa%2Fl3wb4GLFUf9iuP%2BSxaEr%2Fj5Nw%3D%3D%7Ctkp%3ABk9SR9qS3_61Zg
136529258498,D’Angelico Premier Bowery Akustik-/E-Gitarre - Trans Black Cherry Burst,"CHF 318,31",https://www.ebay.ch/itm/136529258498?itmmeta=01K6QYQS52BFRY6VJN3Z6DZ5KM&hash=item1fc9c72802:g:Rw0AAeSwLCZo2~2U&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30mMnE9KtHW1FRSRKikxOYta0HuOzq0iW81bx28zf4yV30rzDR4z%2BqE7jDWSGShQco%2BPzWSniiXOb5hRH3h3LSVZechrsmxT0kb3KLFYeOcz7e%2Fd%2BP4J8fBIInyW7RufaWUXrKINQBGWutnHOywK0R5Qwd2QM7SVPDxEm7P7WjMzgw1Q1HCnWneZX8tHs%2Bf2w7M%2BepSo10Q%2BuQCpVMVElm6M1xihJ1GzXtGkZMm0Ond92w%3D%3D%7Ctkp%3ABk9SR9qS3_61Zg
116527047351,Requinto Don Cortez L46 Sopran P.E. Etikett 117,"CHF 517,27",https://www.ebay.ch/itm/116527047351?itmmeta=01K6QYQS53495P10YH49S75P0T&hash=item1b218da2b7:g:QGcAAeSwPfRn2zcJ&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30mTv6yddxPbhxtT52C%2BGygFslR33CglwerJxdkY%2BOfU%2BCVYYCvtmLIsEkRJPmbtc9yILetFcI20sEvO69CRHah90Wk4%2FQHESzIEaw3K%2FvNpT%2BA0cO5Jnin8fhFZCjt37lBeX1rRqRKakn%2FPDJRoDgv22NTeX9erSVkgRopQb149AHjTiRQbAmzydb5xtG%2FFqAS3UqKlICKW%2FayVVe8NMhRtaT%2BY2Kcl7G9gdBgaGtRJnwWqsT0prIiHIoAn9NyWPC9QCWzG7cZZNLvTeFd9KqST%7Ctkp%3ABk9SR9yS3_61Zg
1203379007,"Recording King RPH-05 Solid Top Parlor Stahlsaiten-Akustikgitarre ""0"" mit Koffer","CHF 198,15",https://www.ebay.ch/p/Recording%2DKing%2DRph%2D05%2DSolid%2DTop%2DSteel%2DString%2DParlor%2D0%2DSize%2DAcoustic%2DGuitar/1203379007?iid=257127116816
187620913055,NEUES ANGEBOTMartin D-35 2008 gebrauchte Akustikgitarre,"CHF 2.565,57",https://www.ebay.ch/itm/187620913055?itmmeta=01K6QYQS53SCVKVNQ7B5VXJG4V&hash=item2baf13ef9f:g:VEcAAeSwyqlo4IXH&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30nv9EzClvBPV4amLJ8Ueb5p4zgUxsTfiojVOcKvYtkbmp9HAxn6tZ95fEfRG9dgM22FApF2o23oUXJv7H%2FxXfxRz68weSu6gIyIyIkbqFYzqb6Dtzl%2BghyNMK%2FQ71vnxYt0wGpiLECkEkTTeIgeVSMnvZW25OlSpcGuiATiBFfQmrX4%2FUVTvF35tZcWm8Lu2m5fSzWo14Zu07WSbJgi7uD73OG2VCJ1%2BAFWNsRTkcqMMA%3D%3D%7Ctkp%3ABk9SR9yS3_61Zg
127384330070,Appalachian All Koa Square Neck Resonator '16 Akustikgitarre,"CHF 3.439,45",https://www.ebay.ch/itm/127384330070?itmmeta=01K6QYQS53XCHV0R4MD6D90F78&hash=item1da8b29f56:g:jZUAAeSwO5hoz0lq&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30k%2BastoKiLic5%2FBbL8qC0kWLC9Y6tlpyaYNvFvLUMucEceCwBB4VUA79jCf0fGYUkufiBHufR9qMh%2BC%2FSt9u7NqKtrrOa%2BJf84M541Ny4DUI8l9ssQyoLDjQHJsDa8eoahXfnpREl7aG4QLcYVitePwrDyEe%2FiVMVcMZCZXdDnGWmt2uQ18w11mU62wb%2FhBkpSOzAoiW1cPQiSt%2BBez%2FmoroBxBkJb--rbJN5uO%2FvUSDQ%3D%3D%7Ctkp%3ABk9SR9yS3_61Zg
257136461947,Pink Daisy Rock Wildwood Modell 6260 Cutaway Akustikgitarre mit Gigbag,"CHF 118,57",https://www.ebay.ch/itm/257136461947?itmmeta=01K6QYQS53W4DE0FZN6TBH2BY5&hash=item3bde87087b:g:vWcAAeSwY~Fo3Dxk&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lF20JSjOWfXW4Yol7w6ghaQOZnR6oiEVlWuKSnxMncg0it5A8EXVvFHHc42rI5whwDHGMy9xiS67VZSKHCIlvEoCDfX1ybcHGIQj7sEI7apbDkmrMSNRHNlUq3QDAgTT2yMP8%2FDvadVxK8AEmHKRBJ8Z7TWCmZagAkAj6bhkiGnsCBxFEF8TjcwytE2U31y3ASiQirdFH1Q%2BAieqFlhoOpyawsB0sHDXfBcWY%2Bnp13Nc%2B5gnrFCCdUyOw7Q22B8XYu5R2gNyn4Udc8OZXVvMrj%7Ctkp%3ABk9SR9yS3_61Zg
267395998038,Johnson JG-100 volle Größe Folk Stahlsaiten Akustik Student Gitarre pink,"CHF 78,78",https://www.ebay.ch/itm/267395998038?itmmeta=01K6QYQS53CB1FW3FTKJDH595T&hash=item3e420b2156:g:0Y4AAOSwzUpoBo2E&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30kzJQVa58BlIaS3vu%2BuBF0vr3UtNHs4bpNPeae%2BHMalyz4TwQOe%2Fd8S4hxVerSrKhN91SJy9PL4ZYPiS1Cnpa8hwzA3zv9NdwIVM3%2F5B12pwYe5KHpYp%2FRR9LHfMDWw1ldAuSyvMOzJSwWVhVGh6mB%2BBjKVcw6oZIRS0RFpgIZAzyOaxcQLrtHrC34Enar3rUJcVJwMTDd5LG8%2B0%2FXaxxE9Sy4WFTFoJ3GS4XerUqzLBQ%3D%3D%7Ctkp%3ABk9SR9yS3_61Zg
365874503494,Gebrauchter Martin DE Retro Plus Mahagoni Akustik-Elektrisch - Natur,"CHF 1.192,90",https://www.ebay.ch/itm/365874503494?itmmeta=01K6QYQS53228FP64N89J24JHF&hash=item552fd1df46:g:EMYAAeSwJKpozuPJ&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lTDOR6CbWJAJdOuEd5zvg0v9LIYVNgbbnxrfgwJHyh7U83%2Bs5Pg%2B9aZnpxCXechLzdUj1QMTl0OmzyWkDSEo2LnaCEfiHMtaYNVuInuSFYbDX26Pp%2BRDvc2yM3YY4eXiPyluDO93af1u6DA5%2FoPe3b6QFpbdptHtenx%2BEb87K6oKBsV%2FnhwvFVqVMVO7eQIk33DC6MO9HcCvWT3C1zV2pAYWH2f4Ow1Bge22GSCLldNgWzJfXYgHGAUiixJvVraSNM%2Borp%2FHDel4COAlH8IbsL%7Ctkp%3ABk9SR9yS3_61Zg
257019155738,Johnson JG-615 CE Dreadnought elektrische Akustik Cutaway Stahlsaite schwarz Gitarre,"CHF 99,48",https://www.ebay.ch/itm/257019155738?itmmeta=01K6QYQS53VBKQSDHR3ZRJJ316&hash=item3bd789151a:g:Wn8AAeSwphRod7y3&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30kT2bflXE%2Bbrutin3H5oLIiu00dstuZ5EEPvS9nYLVv5MBKo3DqNogB9sNLefmqaN9OfAH%2BbxDe4EiaAR%2BVHC5jCTdCbIwG5GCMYymAO3pSV00S7t3TMUPyj1sfiW1vnGJV48webxBnHFbryJ%2FjKcSfx3%2FynHC8C7%2BQLViEwEAJdUkrf0QHWTPcU8LXtv2NZ%2FCOL6RmZ9yv4b952TiXLguDQ0BKzHg5i72O85CD0K1iRQ%3D%3D%7Ctkp%3ABk9SR9yS3_61Zg
267419892241,Lucida LK-2 volle Größe klassische Nylonsaite Akustik Student Folk Gitarre,"CHF 78,78",https://www.ebay.ch/itm/267419892241?itmmeta=01K6QYQS53HXCMNF1BAP2SKBHH&hash=item3e4377ba11:g:ZRcAAOSwaR9oJN8J&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30l6ers4jvnc7y%2FFWqwALwstIOL6E3Q4MaNheQdGUiG83CbJ5DOKOS9BcOBVMhFXCDrux6qPN3g3K3Cg%2FRO4SYPns%2FmMAeiYaF1GkQbOzRs9ghg7nBfZytOeGgExMNO%2BjUZiD93n2usvvy3PRzUa6EzWwODNfuRihvh2e%2BQWDq5zzR%2FbqDTZ6B1KTT0fSoAcEe7BN%2BKkU%2B%2FXk43yC%2B1SR9uJbJ8%2BGmumcGb%2B9XGl2MZ8bSaUkzYgqEfSYdrcm4CC2E3ttOimMem4KegoAOyuyJ%2F0%7Ctkp%3ABk9SR9yS3_61Zg
226398594996,"Furch LJ 10 CM Little Jane Reisegitarre Zederndecke, Mahagoni B&S","CHF 1.321,82",https://www.ebay.ch/itm/226398594996?itmmeta=01K6QYQS53V9MMSTAFRFJFRQVY&hash=item34b66867b4:g:PfMAAeSwcGJo2Due&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30nKmz5L0cETEH9ff6PKVzRYkOBohHk1IgwrNzlAXpY86RjS7g%2FN72mCjN6sjpax%2FQhYZghkSCg8cTnQTKZt8BVMMf01dBn1SnFjVTDWxO2J08K9e%2B3xB2hQ2XdBIioOTn8BbMyMbV0qCrGtf7iIWc4eOLgADjBbVO1lvZutdapk6%2FiWBbd7iDulNgdUvUqAcU0uqEMXa4txWAKeW3FekKN%2F5zfVfG%2Be1sk1YAYRkD6IurZClwxZojLwKrLXQWaxhKt9Me9LGc318QLfz4BrBXPP%7Ctkp%3ABk9SR9yS3_61Zg
326793723585,Vintage Alvarez 1977 5040 Acoustic Yairi mit Koffer! Repariert schön!,"CHF 214,07",https://www.ebay.ch/itm/326793723585?itmmeta=01K6QYQS537YGPPQ6PTJMXYZ63&hash=item4c166c7ec1:g:dLAAAeSwhlNo1JWN&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30l6PlPrIlEGRqRuwZPFMcx8hWDSf4ljeoIN9nLDv3PzWKIfmbpfJ4ROcUU4dzM8lRFg%2FB%2B6Vbetx9vBrvhR%2B54HGh%2BRm8mosI4hh2SBFn%2F%2BSKI5gwENNkjxnwB3PHf5SlauANSzXYv0iko3qG87gZ9KMMGZav4VIjL4u5e1rhbkY%2BdxRh3J2s2JmidfWMP9cDzSL5h1X08tl3BPNHEVTV5qYTAlE8GA7RjJGx2j%2BQvXiA%3D%3D%7Ctkp%3ABk9SR9yS3_61Zg
405847662553,41 Zoll D Typ massive Fichtendecke Akustikgitarre Palisander Korpus und Griffbrett,"CHF 256,38",https://www.ebay.ch/itm/405847662553?itmmeta=01K6QYQS534KD8HYYBBJD9ZEAE&hash=item5e7e67dfd9:g:teUAAOSwFIhoHL~h&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30mFJl%2BWogh1KQu%2Bq9GmQVfxujooTNcJiehrZMTmlSfkPGf1kJzmbgxXSy024tpTF1tUqZiITck%2F4jonQSlmiInEAXLHJ10ZY3pCuDsaFdvZnneYp74jgIziPa1n6j%2BLAawgUkcRV5yEbJpNvsTAWSdZhmDCdEXQV7RquVyAad4qiSJDXbFC4O9OpDm9lE%2FKsUlaJWj53Ffih0ko3r2aw4g782lOXfmtILHnQA4%2BWbGu%2BtMfP0crHPAa%2B7RaXOywj4682UCJjvbgmdtlhBdkqfo6%7Ctkp%3ABFBM3JLf_rVm
175098517098,"Lap Steel Silent Gitarre, Okoume Korpus","CHF 127,32",https://www.ebay.ch/itm/175098517098?itmmeta=01K6QYQS538YBX5C27HQJG39CK&hash=item28c4af566a:g:s0QAAOSwQrViL7x4&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30ngcYJOnA1JsA%2BGvVRrs%2Bg1izyUg0E3jvEE%2FybVTsEmrAqHisTueGCBxTNMyRneOdJGjQX2gN3Yw1WzYJqufzHzvRN24ukTQCwd4awdpNb%2FhkjEb4GFSIf6wtzIHlx2%2FKcW2OnRJrBGJznuZh8hEaBfZpUgBdFAem6AQ8%2Fsch%2BwBkLuxtEUgPVNiMg%2FJ6m178apkOstk3lkp6wgZcllpJXVu0WNBGtOvBj3ealPJGTBuIxU56RqqLnrtacPClBFL1yXh3AnQMUjJOer6bcZNrbo%7Ctkp%3ABFBM3JLf_rVm
